start [seconds];end [seconds];frog species;recording;sequence within recording;ioi* [seconds];situation;* in this case end-to-end intervals
125,862652;126,304845;WSF;4;WSF 1;0,626138999999995;alone;
126,520531;126,930984;WSF;4;WSF 1;0,66653500000001;alone;
127,126472;127,597519;WSF;4;WSF 1;0,113253;alone;
127,61411;127,710772;WSF;4;WSF 1;0,543183999999982;alone;
127,82114;128,253956;WSF;4;WSF 1;0,593678000000011;alone;
128,432131;128,847634;WSF;4;WSF 1;0,59439900000001;alone;
129,035908;129,442033;WSF;4;WSF 1;1,49754099999998;alone;
130,462034;130,939574;WSF;4;WSF 1;1,82287300000002;alone;
132,2914;132,762447;WSF;4;WSF 1;0,740113999999977;alone;
133,076238;133,502561;WSF;4;WSF 1;0,0887270000000058;alone;
133,517709;133,591288;WSF;4;WSF 1;0,658600000000007;alone;
133,834386;134,249888;WSF;4;WSF 1;0,808642999999989;alone;
134,481444;135,058531;WSF;4;WSF 1;0,882943000000012;alone;
135,505052;135,941474;WSF;4;WSF 1;0,18683200000001;alone;
135,963115;136,128306;WSF;4;WSF 1;1,42540499999998;alone;
137,139651;137,553711;WSF;4;WSF 1;0,186110000000014;alone;
137,589057;137,739821;WSF;4;WSF 1;2,098433;alone;
139,563416;139,838254;WSF;4;WSF 1;0,472488999999996;alone;
139,981804;140,310743;WSF;4;WSF 1;0,295758000000006;alone;
140,3194;140,606501;WSF;4;WSF 1;0,120465999999993;alone;
140,610107;140,726967;WSF;4;WSF 1;0,731458000000003;alone;
140,967901;141,458425;WSF;4;WSF 1;1,04308499999999;alone;
142,292316;142,50151;WSF;4;WSF 1;0,420552000000015;alone;
142,579416;142,922062;WSF;4;WSF 1;1,087087;alone;
143,755231;144,009149;WSF;4;WSF 1;1,19745499999999;alone;
144,560267;145,206604;WSF;4;WSF 1;0,16519199999999;alone;
145,264313;145,371796;WSF;4;WSF 1;0,740835000000004;alone;
145,691357;146,112631;WSF;4;WSF 1;0,446521000000018;alone;
146,245361;146,559152;WSF;4;WSF 1;0,872843999999986;alone;
146,914782;147,431996;WSF;4;WSF 1;0,130566000000016;alone;
147,43416;147,562562;WSF;4;WSF 1;1,304937;alone;
148,491672;148,867499;WSF;4;WSF 1;1,35976099999999;alone;
149,702111;150,22726;WSF;4;WSF 1;0,664371999999986;alone;
150,417699;150,891632;WSF;4;WSF 1;0,673749000000015;alone;
151,323004;151,565381;WSF;4;WSF 1;0,719193999999987;alone;
152,076103;152,284575;WSF;4;WSF 1;1,85172800000001;alone;
153,825397;154,136303;WSF;4;WSF 1;0,512886000000009;alone;
154,216374;154,649189;WSF;4;WSF 1;1,16210799999999;alone;
155,282542;155,811297;WSF;4;WSF 1;2,62935300000001;alone;
157,942912;158,44065;WSF;4;WSF 1;0,742998999999998;alone;
158,847496;159,183649;WSF;4;WSF 1;0,509278999999992;alone;
159,287525;159,692928;WSF;4;WSF 1;0,574923000000013;alone;
159,847299;160,267851;WSF;4;WSF 1;0,354907999999995;alone;
160,355135;160,622759;WSF;4;WSF 1;0,279888;alone;
160,865857;160,902647;WSF;4;WSF 1;0,442192000000006;alone;
161,053411;161,344839;WSF;4;WSF 1;0,196209999999979;alone;
161,351332;161,541049;WSF;4;WSF 1;2,75270400000002;alone;
163,754177;164,293753;WSF;4;WSF 1;0,276280999999983;alone;
164,365889;164,570034;WSF;4;WSF 1;0,675191000000012;alone;
164,678238;165,245225;WSF;4;WSF 1;0,168076999999982;alone;
165,24234;165,413302;WSF;4;WSF 1;2,32277500000001;alone;
167,309032;167,736077;WSF;4;WSF 1;0,151485000000008;alone;
167,837788;167,887562;WSF;4;WSF 1;0,682404999999989;alone;
168,159514;168,569967;WSF;4;WSF 1;0,920454000000007;alone;
168,959501;169,490421;WSF;4;WSF 1;1,75145900000001;alone;
170,747028;171,24188;WSF;4;WSF 1;0,367170999999985;alone;
171,337099;171,609051;WSF;4;WSF 1;0,403240000000011;alone;
171,6242;172,012291;WSF;4;WSF 1;0,816577999999993;alone;
172,513635;172,828869;WSF;4;WSF 1;0,0981040000000064;alone;
172,834639;172,926973;WSF;4;WSF 1;0,72929400000001;alone;
173,326606;173,656267;WSF;4;WSF 1;0,414780999999977;alone;
173,96068;174,071048;WSF;4;WSF 1;0,243819000000002;alone;
174,185023;174,314867;WSF;4;WSF 1;0,680242000000021;alone;
174,819818;174,995109;WSF;4;WSF 1;0,678076999999973;alone;
175,394741;175,673186;WSF;4;WSF 1;0,671585000000022;alone;
176,157939;176,344771;WSF;4;WSF 1;0,633352000000002;alone;
176,594361;176,978123;WSF;4;WSF 1;0,782673999999986;alone;
177,615804;177,760797;WSF;4;WSF 1;0,067087000000015;alone;
177,768732;177,827884;WSF;4;WSF 1;1,28185399999998;alone;
179,036881;179,109738;WSF;4;WSF 1;1,50475400000002;alone;
180,239386;180,614492;WSF;4;WSF 1;0,694668999999976;alone;
181,18148;181,309161;WSF;4;WSF 1;0,277001000000013;alone;
181,338015;181,586162;WSF;4;WSF 1;0,42848699999999;alone;
181,708793;182,014649;WSF;4;WSF 1;0,649944000000005;alone;
182,581637;182,664593;WSF;4;WSF 1;0,703325000000007;alone;
183,253222;183,367918;WSF;4;WSF 1;0,787723999999997;alone;
183,68243;184,155642;WSF;4;WSF 1;0,887270999999998;alone;
184,791159;185,042913;WSF;4;WSF 1;0,600169999999991;alone;
185,415134;185,643083;WSF;4;WSF 1;0,571315999999996;alone;
185,957595;186,214399;WSF;4;WSF 1;0,568431000000004;alone;
186,61836;186,78283;WSF;4;WSF 1;0,389533;alone;
186,863622;187,172363;WSF;4;WSF 1;0,21063700000002;alone;
187,2344;187,383;WSF;4;WSF 1;0,439307999999983;alone;
187,530157;187,822308;WSF;4;WSF 1;0,133451000000008;alone;
187,846834;187,955759;WSF;4;WSF 1;0,417665999999997;alone;
188,035108;188,373425;WSF;4;WSF 1;0,214244000000008;alone;
188,426085;188,587669;WSF;4;WSF 1;0,339759999999984;alone;
188,613638;188,927429;WSF;4;WSF 1;1,10944900000001;alone;
189,454021;190,036878;WSF;4;WSF 1;0,984655000000004;alone;
190,799355;191,021533;WSF;4;WSF 1;0,373663999999991;alone;
191,119638;191,395197;WSF;4;WSF 1;0,660043000000002;alone;
191,825126;192,05524;WSF;4;WSF 1;0,458784000000009;alone;
191,951364;192,514024;WSF;4;WSF 1;0,0569869999999923;alone;
192,516909;192,571011;WSF;4;WSF 1;1,09718699999999;alone;
193,424379;193,668198;WSF;4;WSF 1;0,757426000000009;alone;
193,946642;194,425624;WSF;4;WSF 1;1,59276;alone;
195,441297;196,018384;WSF;4;WSF 1;0,490523999999994;alone;
196,057337;196,508908;WSF;4;WSF 1;0,189717000000002;alone;
196,525499;196,698625;WSF;4;WSF 1;0,616040999999996;alone;
197,010252;197,314666;WSF;4;WSF 1;0,150042000000013;alone;
197,325486;197,464708;WSF;4;WSF 1;0,829563000000007;alone;
198,053337;198,294271;WSF;4;WSF 1;0,798543999999993;alone;
198,441428;199,092815;WSF;4;WSF 1;0,432093000000009;alone;
199,279646;199,524908;WSF;4;WSF 1;0,70837499999999;alone;
199,764399;200,233283;WSF;4;WSF 1;0,442914000000002;alone;
200,26358;200,676197;WSF;4;WSF 1;1,14191;alone;
201,04409;201,818107;WSF;4;WSF 1;0,756706000000008;alone;
202,023695;202,574813;WSF;4;WSF 1;0,692503999999985;alone;
202,782564;203,267317;WSF;4;WSF 1;0,687455;alone;
203,400768;203,954772;WSF;4;WSF 1;0,64850100000001;alone;
204,21951;204,603273;WSF;4;WSF 1;0,654993999999988;alone;
204,796597;205,258267;WSF;4;WSF 1;0,404682000000008;alone;
205,34483;205,662949;WSF;4;WSF 1;0,270509000000004;alone;
205,702624;205,933458;WSF;4;WSF 1;0,662928999999991;alone;
206,175835;206,596387;WSF;4;WSF 1;1,26382000000001;alone;
207,266529;207,860207;WSF;4;WSF 1;1,448488;alone;
208,65298;209,308695;WSF;4;WSF 1;0,68168399999999;alone;
209,522939;209,990379;WSF;4;WSF 1;0,629025000000013;alone;
210,19813;210,619404;WSF;4;WSF 1;0,598005999999998;alone;
210,78748;211,21741;WSF;4;WSF 1;0,60954799999999;alone;
211,442474;211,826958;WSF;4;WSF 1;0,592236000000014;alone;
212,033988;212,419194;WSF;4;WSF 1;0,120466999999991;alone;
212,43867;212,539661;WSF;4;WSF 1;0,490522999999996;alone;
212,585828;213,030184;WSF;4;WSF 1;0,578530000000001;alone;
213,227837;213,608714;WSF;4;WSF 1;0,602334000000013;alone;
213,784004;214,211048;WSF;4;WSF 1;0,968063999999998;alone;
214,809055;215,179112;WSF;4;WSF 1;0,855530999999985;alone;
215,553497;216,034643;WSF;4;WSF 1;1,610073;alone;
217,053923;217,644716;WSF;4;WSF 1;4,01363900000001;alone;
221,22554;221,658355;WSF;4;WSF 1;0,825954999999993;alone;
221,996672;222,48431;WSF;4;WSF 1;0,182503999999994;alone;
222,512443;222,666814;WSF;4;WSF 1;0,054822999999999;alone;
222,668978;222,721637;WSF;4;WSF 1;7,06138000000001;alone;
229,308363;229,783017;WSF;4;WSF 1;0,61243300000001;alone;
229,863809;230,39545;WSF;4;WSF 1;0,85697399999998;alone;
230,810232;231,252424;WSF;4;WSF 1;2,45262;alone;
233,355185;233,705044;WSF;4;WSF 1;4,97737400000003;alone;
238,319575;238,682418;WSF;4;WSF 1;2,480031;alone;
240,751996;241,162449;WSF;4;WSF 1;3,69840599999998;alone;
244,410727;244,860855;WSF;4;WSF 1;1,891402;alone;
246,490404;246,752257;WSF;4;WSF 1;3,48344100000003;alone;
249,952204;250,235698;WSF;4;WSF 1;1,99022799999997;alone;
251,657496;252,225926;WSF;4;WSF 1;8,46081599999999;alone;
260,325341;260,686742;WSF;4;WSF 1;4,28054200000003;alone;
264,581357;264,967284;WSF;4;WSF 1;4,198307;alone;
268,747924;269,165591;WSF;4;WSF 1;6,171944;alone;
275,012924;275,337535;WSF;4;WSF 1;0,914683000000025;alone;
275,857635;276,252218;WSF;4;WSF 1;6,06806799999998;alone;
281,906948;282,320286;WSF;4;WSF 1;0,74444299999999;alone;
282,636963;283,064729;WSF;4;WSF 1;1,24434300000001;alone;
283,903669;284,309072;WSF;4;WSF 1;3,854941;alone;
287,491706;288,164013;WSF;4;WSF 1;3,130696;alone;
290,857566;291,294709;WSF;4;WSF 1;6,51026200000001;alone;
297,315168;297,804971;WSF;4;WSF 1;0,113252999999986;alone;
297,812906;297,918224;WSF;4;WSF 1;1,17365000000001;alone;
298,607843;299,091874;WSF;4;WSF 1;1,68293;alone;
300,288608;300,774804;WSF;4;WSF 1;0,813693000000001;alone;
300,851268;301,588497;WSF;4;WSF 1;3,13430299999999;alone;
304,389532;304,7228;WSF;4;WSF 1;0,265460000000019;alone;
304,799985;304,98826;WSF;4;WSF 1;0,817298999999991;alone;
305,344611;305,805559;WSF;4;WSF 1;1,84162900000001;alone;
307,158106;307,647188;WSF;4;WSF 1;2,30473999999998;alone;
309,356086;309,951928;WSF;4;WSF 1;0,758870000000002;alone;
310,18132;310,710798;WSF;4;WSF 1;0,491965999999991;alone;
310,793754;311,202764;WSF;4;WSF 1;0,297920999999974;alone;
311,217913;311,500685;WSF;4;WSF 1;0,391698000000019;alone;
311,552623;311,892383;WSF;4;WSF 1;2,06741399999999;alone;
313,212469;313,959797;WSF;4;WSF 1;2,02413200000001;alone;
315,517931;315,983929;WSF;4;WSF 1;0,610270000000014;alone;
316,196009;316,594199;WSF;4;WSF 1;0,208471999999972;alone;
316,601412;316,802671;WSF;4;WSF 1;1,00052500000004;alone;
317,247749;317,803196;WSF;4;WSF 1;2,47570200000001;alone;
319,72778;320,278898;WSF;4;WSF 1;0,580693999999994;alone;
320,417399;320,859592;WSF;4;WSF 1;0,619646999999986;alone;
321,085377;321,479239;WSF;4;WSF 1;0,773297000000014;alone;
321,714402;322,252536;WSF;4;WSF 1;0,406845999999973;alone;
322,284275;322,659382;WSF;4;WSF 1;5,41740299999998;alone;
327,651183;328,076785;WSF;4;WSF 1;0,803594000000032;alone;
328,241255;328,880379;WSF;4;WSF 1;-0,208473000000026;alone;
328,280929;328,671906;WSF;4;WSF 1;0,572037000000023;alone;
328,913561;329,243943;WSF;4;WSF 1;0,460226999999975;alone;
329,283618;329,70417;WSF;4;WSF 1;1,16283000000004;alone;
330,698202;330,867;WSF;4;WSF 1;4,68955299999999;alone;
335,043667;335,556553;WSF;4;WSF 1;2,83493900000002;alone;
337,999794;338,391492;WSF;4;WSF 1;0,676633999999979;alone;
338,638918;339,068126;WSF;4;WSF 1;4,33247999999998;alone;
342,954085;343,400606;WSF;4;WSF 1;0,831727000000001;alone;
343,656688;344,232333;WSF;4;WSF 1;5,753556;alone;
349,558845;349,985889;WSF;4;WSF 1;0,806479000000024;alone;
350,411491;350,792368;WSF;4;WSF 1;1,01711599999999;alone;
351,269907;351,809484;WSF;4;WSF 1;0,398910999999998;alone;
351,819583;352,208395;WSF;4;WSF 1;7,17318999999998;alone;
358,825417;359,381585;WSF;4;WSF 1;0,720637000000011;alone;
359,643438;360,102222;WSF;4;WSF 1;0,454455999999993;alone;
360,326565;360,556678;WSF;4;WSF 1;1,81493800000004;alone;
362,064318;362,371616;WSF;4;WSF 1;0,263295999999968;alone;
362,3947;362,634912;WSF;4;WSF 1;2,56154500000002;alone;
364,808366;365,196457;WSF;4;WSF 1;0,527312999999992;alone;
365,450375;365,72377;WSF;4;WSF 1;0,160142000000008;alone;
365,75551;365,883912;WSF;4;WSF 1;1,15417300000001;alone;
366,528806;367,038085;WSF;4;WSF 1;0,709816999999987;alone;
367,356204;367,747902;WSF;4;WSF 1;0,740114000000005;alone;
368,174947;368,488016;WSF;4;WSF 1;0,274115999999992;alone;
368,47431;368,762132;WSF;4;WSF 1;0,887992999999994;alone;
369,415683;369,650125;WSF;4;WSF 1;1,40448500000002;alone;
370,419093;371,05461;WSF;4;WSF 1;0,379435000000001;alone;
371,151994;371,434045;WSF;4;WSF 1;3,17902699999996;alone;
374,20839;374,613072;WSF;4;WSF 1;0,264017000000024;alone;
374,657796;374,877089;WSF;4;WSF 1;0,755263000000014;alone;
375,159862;375,632352;WSF;4;WSF 1;3,57793899999996;alone;
378,8965;379,210291;WSF;4;WSF 1;1,682929;alone;
380,233899;380,89322;WSF;4;WSF 1;1,05967600000002;alone;
381,543164;381,952896;WSF;4;WSF 1;0,825955999999962;alone;
382,320068;382,778852;WSF;4;WSF 1;1,53433000000001;alone;
383,839249;384,313182;WSF;4;WSF 1;1,92963400000002;alone;
385,759506;386,242816;WSF;4;WSF 1;1,61872899999997;alone;
387,386891;387,861545;WSF;4;WSF 1;3,84772600000002;alone;
391,35292;391,709271;WSF;4;WSF 1;1,97652299999999;alone;
393,278948;393,685794;WSF;4;WSF 1;1,807725;alone;
395,066474;395,493519;WSF;4;WSF 1;0,907468999999992;alone;
395,920563;396,400988;WSF;4;WSF 1;1,09430100000003;alone;
396,787636;397,495289;WSF;4;WSF 1;2,58534900000001;alone;
399,697597;400,080638;WSF;4;WSF 1;3,547642;alone;
403,020896;403,62828;WSF;4;WSF 1;0,393861999999956;alone;
403,665069;404,022142;WSF;4;WSF 1;3,96458700000005;alone;
407,38728;407,986729;WSF;4;WSF 1;0,240211999999985;alone;
407,995385;408,226941;WSF;4;WSF 1;4,15286199999997;alone;
411,862589;412,379803;WSF;4;WSF 1;0,64850100000001;alone;
412,442561;413,028304;WSF;4;WSF 1;0,155092000000025;alone;
413,039124;413,183396;WSF;4;WSF 1;0,587906999999973;alone;
413,246154;413,771303;WSF;4;WSF 1;4,92543699999999;alone;
418,255269;418,69674;WSF;4;WSF 1;0,711260000000038;alone;
418,917476;419,408;WSF;4;WSF 1;0,660763999999972;alone;
419,496005;420,068764;WSF;4;WSF 1;0,482589000000019;alone;
420,181296;420,551353;WSF;4;WSF 1;1,139025;alone;
421,194084;421,690378;WSF;4;WSF 1;1,26454200000001;alone;
422,3497;422,95492;WSF;4;WSF 1;0,80936399999996;alone;
423,185033;423,764284;WSF;4;WSF 1;0,372943000000021;alone;
423,783761;424,137227;WSF;4;WSF 1;1,084202;alone;
424,536859;425,221429;WSF;4;WSF 1;1,19024100000001;alone;
425,91754;426,41167;WSF;4;WSF 1;0,755984000000012;alone;
426,578304;427,167654;WSF;4;WSF 1;1,14407499999999;alone;
427,308319;428,311729;WSF;4;WSF 1;0,734342999999967;alone;
428,574304;429,046072;WSF;4;WSF 1;0,703325000000007;alone;
429,328845;429,749397;WSF;4;WSF 1;0,329660999999987;alone;
429,806384;430,079058;WSF;4;WSF 1;0,212079000000017;alone;
430,08555;430,291137;WSF;4;WSF 1;0,559053000000006;alone;
430,397177;430,85019;WSF;4;WSF 1;0,483310000000017;alone;
430,874716;431,3335;WSF;4;WSF 1;0,779067999999995;alone;
431,425834;432,112568;WSF;4;WSF 1;0,909632999999985;alone;
432,655751;433,022201;WSF;4;WSF 1;0,693224999999984;alone;
433,291989;433,715426;WSF;4;WSF 1;0,557611000000009;alone;
433,982329;434,273037;WSF;4;WSF 1;0,232999000000007;alone;
434,296842;434,506036;WSF;4;WSF 1;0,268345000000011;alone;
434,5082;434,774381;WSF;4;WSF 1;0,254639999999995;alone;
434,788087;435,029021;WSF;4;WSF 1;0,414059000000009;alone;
435,145159;435,44308;WSF;4;WSF 1;1,20539099999996;alone;
436,051186;436,648471;WSF;4;WSF 1;0,405403000000035;alone;
436,682374;437,053874;WSF;4;WSF 1;0,45878399999998;alone;
437,11519;437,512658;WSF;4;WSF 1;0,561938999999995;alone;
437,531414;438,074597;WSF;4;WSF 1;0,706930999999997;alone;
438,28884;438,781528;WSF;4;WSF 1;0,341924000000006;alone;
438,806776;439,123452;WSF;4;WSF 1;0,360679000000005;alone;
439,136437;439,484131;WSF;4;WSF 1;0,836054999999988;alone;
439,835433;440,320186;WSF;4;WSF 1;0,134173000000033;alone;
440,325236;440,454359;WSF;4;WSF 1;0,562658999999996;alone;
440,649126;441,017018;WSF;4;WSF 1;0,0512170000000083;alone;
441,019904;441,068235;WSF;4;WSF 1;0,601612999999986;alone;
441,239918;441,669848;WSF;4;WSF 1;0,084399000000019;alone;
441,669848;441,754247;WSF;4;WSF 1;0,403960999999981;alone;
441,770117;442,158208;WSF;4;WSF 1;0,790609000000018;alone;
442,422225;442,948817;WSF;4;WSF 1;0,819462999999985;alone;
443,31671;443,76828;WSF;4;WSF 1;0,820905999999979;alone;
444,169356;444,589186;WSF;4;WSF 1;0,39819;alone;
444,647616;444,987376;WSF;4;WSF 1;0,752377000000024;alone;
445,375467;445,739753;WSF;4;WSF 1;0,771854000000019;alone;
446,013148;446,511607;WSF;4;WSF 1;0,265459999999962;alone;
446,547675;446,777067;WSF;4;WSF 1;1,35326900000001;alone;
447,529444;448,130336;WSF;4;WSF 1;0,698275000000024;alone;
448,396517;448,828611;WSF;4;WSF 1;2,262902;alone;
450,368712;451,091513;WSF;4;WSF 1;0,73001499999998;alone;
451,180961;451,821528;WSF;4;WSF 1;0,421272999999985;alone;
451,876351;452,242801;WSF;4;WSF 1;0,383762999999988;alone;
452,307724;452,626564;WSF;4;WSF 1;0,359237000000007;alone;
452,780935;452,985801;WSF;4;WSF 1;0,606662000000028;alone;
453,013212;453,592463;WSF;4;WSF 1;0,974556000000007;alone;
453,987046;454,567019;WSF;4;WSF 1;0,622531999999978;alone;
454,587217;455,189551;WSF;4;WSF 1;1,66201000000001;alone;
456,182862;456,851561;WSF;4;WSF 1;0,981047999999987;alone;
457,104758;457,832609;WSF;4;WSF 1;0,876451000000031;alone;
458,345495;458,70906;WSF;4;WSF 1;0,43209399999995;alone;
458,830248;459,141154;WSF;4;WSF 1;0,11758100000003;alone;
459,149089;459,258735;WSF;4;WSF 1;0,667978000000005;alone;
459,452781;459,926713;WSF;4;WSF 1;0,607383999999968;alone;
460,069542;460,534097;WSF;4;WSF 1;0,740114000000005;alone;
460,661056;461,274211;WSF;4;WSF 1;0,68096300000002;alone;
461,471863;461,955174;WSF;4;WSF 1;0,554003000000023;alone;
462,059049;462,509177;WSF;4;WSF 1;0,673748999999987;alone;
462,699616;463,182926;WSF;4;WSF 1;0,673027999999988;alone;
463,362544;463,855954;WSF;4;WSF 1;0,633353;alone;
464,02403;464,489307;WSF;4;WSF 1;0,230834000000016;alone;
464,508062;464,720141;WSF;4;WSF 1;0,410452999999961;alone;
464,773522;465,130594;WSF;4;WSF 1;1,07338200000004;alone;
466,037342;466,203976;WSF;4;WSF 1;0,842546999999968;alone;
466,613708;467,046523;WSF;4;WSF 1;0,476818000000037;alone;
467,192959;467,523341;WSF;4;WSF 1;0,766803999999979;alone;
467,759946;468,290145;WSF;4;WSF 1;0,853366999999992;alone;
468,564261;469,143512;WSF;4;WSF 1;1,28690399999999;alone;
469,839623;470,430416;WSF;4;WSF 1;0,899534000000017;alone;
470,618691;471,32995;WSF;4;WSF 1;1,34100599999999;alone;
471,808932;472,670956;WSF;4;WSF 1;0,217849999999999;alone;
472,686104;472,888806;WSF;4;WSF 1;0,460227000000032;alone;
472,924153;473,349033;WSF;4;WSF 1;0,51288599999998;alone;
473,444974;473,861919;WSF;4;WSF 1;0,295035999999982;alone;
473,873461;474,156955;WSF;4;WSF 1;0,368614000000036;alone;
474,212499;474,525569;WSF;4;WSF 1;0,634795999999994;alone;
474,695088;475,160365;WSF;4;WSF 1;0,257524999999987;alone;
475,17407;475,41789;WSF;4;WSF 1;0,542461000000003;alone;
475,538356;475,960351;WSF;4;WSF 1;0,704046000000005;alone;
476,29939;476,664397;WSF;4;WSF 1;0,591514000000018;alone;
476,800013;477,255911;WSF;4;WSF 1;0,414782000000002;alone;
477,416774;477,670693;WSF;4;WSF 1;0,67591299999998;alone;
477,790438;478,346606;WSF;4;WSF 1;0,778345999999999;alone;
478,433169;479,124952;WSF;4;WSF 1;0,879335999999967;alone;
479,37887;480,004288;WSF;4;WSF 1;0,318119000000024;alone;
480,013665;480,322407;WSF;4;WSF 1;0,881500000000017;alone;
480,93989;481,203907;WSF;4;WSF 1;0,593678000000011;alone;
481,398674;481,797585;WSF;4;WSF 1;1,73414599999995;alone;
482,85149;483,531731;WSF;4;WSF 1;0,165190999999993;alone;
483,531731;483,696922;WSF;4;WSF 1;0,962293000000045;alone;
483,959497;484,659215;WSF;4;WSF 1;0,555445999999961;alone;
484,680856;485,214661;WSF;4;WSF 1;0,682405000000017;alone;
485,493827;485,897066;WSF;4;WSF 1;0,20558699999998;alone;
485,913657;486,102653;WSF;4;WSF 1;0,473933000000045;alone;
486,12718;486,576586;WSF;4;WSF 1;0,740114000000005;alone;
486,757647;487,3167;WSF;4;WSF 1;0,898090999999965;alone;
487,833193;488,214791;WSF;4;WSF 1;0,950751000000025;alone;
488,823618;489,165542;WSF;4;WSF 1;0,471768999999995;alone;
489,204495;489,637311;WSF;4;WSF 1;0,207029999999975;alone;
489,643803;489,844341;WSF;4;WSF 1;0,222899000000041;alone;
489,847947;490,06724;WSF;4;WSF 1;0,416224;alone;
490,070126;490,483464;WSF;4;WSF 1;0,431372999999951;alone;
490,510876;490,914837;WSF;4;WSF 1;0,172404000000029;alone;
490,93792;491,087241;WSF;4;WSF 1;0,612434000000007;alone;
491,290665;491,699675;WSF;4;WSF 1;0,247425999999962;alone;
491,741514;491,947101;WSF;4;WSF 1;0,339039000000014;alone;
492,057469;492,28614;WSF;4;WSF 1;0,16663299999999;alone;
492,341684;492,452773;WSF;4;WSF 1;0,310185000000047;alone;
492,616522;492,762958;WSF;4;WSF 1;0,785558999999978;alone;
493,261416;493,548517;WSF;4;WSF 1;0,253197;alone;
493,739677;493,801714;WSF;4;WSF 1;1,45065199999999;alone;
494,756793;495,252366;WSF;4;WSF 1;0,799264999999991;alone;
495,468052;496,051631;WSF;4;WSF 1;0,983934000000033;alone;
496,26299;497,035565;WSF;4;WSF 1;0,638401999999985;alone;
497,19787;497,673967;WSF;4;WSF 1;0,577087000000006;alone;
497,740332;498,251054;WSF;4;WSF 1;0,63984499999998;alone;
498,398932;498,890899;WSF;4;WSF 1;0,22867100000002;alone;
498,845453;499,11957;WSF;4;WSF 1;0,43786399999999;alone;
499,14121;499,557434;WSF;4;WSF 1;0,284216000000015;alone;
499,548057;499,84165;WSF;4;WSF 1;0,51288599999998;alone;
499,995299;500,354536;WSF;4;WSF 1;0,180339000000004;alone;
500,353093;500,534875;WSF;4;WSF 1;0,529477999999983;alone;
500,605568;501,064353;WSF;4;WSF 1;0,106761000000006;alone;
500,873914;501,171114;WSF;4;WSF 1;0,657879000000037;alone;
501,493561;501,828993;WSF;4;WSF 1;0,62181099999998;alone;
502,163703;502,450804;WSF;4;WSF 1;0,593678000000011;alone;
502,673704;503,044482;WSF;4;WSF 1;0,147877999999992;alone;
502,7884;503,19236;WSF;4;WSF 1;0,667979000000003;alone;
503,571074;503,860339;WSF;4;WSF 1;0,762475999999992;alone;
